Title: *nmos on conduction
Date: Sun Feb 13 22:55:15  2022
Plotname: DC transfer characteristic
Flags: real
No. Variables: 9
No. Points: 25
Variables:
	0	v(v-sweep)	voltage
	1	v(drain)	voltage
	2	v(gate)	voltage
	3	v(source)	voltage
	4	v(body)	voltage
	5	i(vd)	current
	6	i(vg)	current
	7	i(vs)	current
	8	i(vb)	current
Values:
 0	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	-1.449447676102945e-19
	2.202785444002649e-18
	-1.449447676091847e-19
	-1.912895908783170e-18

 1	5.000000000000000e-02
	0.000000000000000e+00
	5.000000000000000e-02
	0.000000000000000e+00
	0.000000000000000e+00
	5.072027106994619e-10
	-1.014417503990284e-09
	5.072027106994619e-10
	1.208273660239618e-14

 2	1.000000000000000e-01
	0.000000000000000e+00
	1.000000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	5.105448150781687e-10
	-1.021116029838870e-09
	5.105448150781687e-10
	2.639998038129496e-14

 3	1.500000000000000e-01
	0.000000000000000e+00
	1.500000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	1.676345059257498e-10
	-3.353124184563017e-10
	1.676345059257498e-10
	4.340649856730882e-14

 4	2.000000000000000e-01
	0.000000000000000e+00
	2.000000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	6.533507485438577e-10
	-1.306765925503106e-09
	6.533507485438577e-10
	6.442787147058011e-14

 5	2.500000000000000e-01
	0.000000000000000e+00
	2.500000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	2.035394612131474e-09
	-4.070882923291885e-09
	2.035394612131474e-09
	9.369907497786271e-14

 6	3.000000000000000e-01
	0.000000000000000e+00
	3.000000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	4.582716595085896e-09
	-9.165576748092208e-09
	4.582716595085899e-09
	1.435569870411537e-13

 7	3.500000000000000e-01
	0.000000000000000e+00
	3.500000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	1.023379726268561e-08
	-2.046784128989509e-08
	1.023379726268561e-08
	2.467637704698895e-13

 8	4.000000000000000e-01
	0.000000000000000e+00
	4.000000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	2.185148869371090e-08
	-4.370346489909749e-08
	2.185148869371091e-08
	4.875106961039218e-13

 9	4.500000000000000e-01
	0.000000000000000e+00
	4.500000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	4.003469752620398e-08
	-8.007047555720626e-08
	4.003469752620395e-08
	1.080504833465800e-12

 10	4.999999999999999e-01
	0.000000000000000e+00
	4.999999999999999e-01
	0.000000000000000e+00
	0.000000000000000e+00
	6.532018502965849e-08
	-1.306429361028899e-07
	6.532018502965852e-08
	2.566044020481113e-12

 11	5.499999999999999e-01
	0.000000000000000e+00
	5.499999999999999e-01
	0.000000000000000e+00
	0.000000000000000e+00
	9.909064461847097e-08
	-1.981875716820097e-07
	9.909064461847097e-08
	6.282444867364503e-12

 12	6.000000000000000e-01
	0.000000000000000e+00
	6.000000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	1.431373583524131e-07
	-2.862902227351166e-07
	1.431373583524131e-07
	1.550602937037075e-11

 13	6.500000000000000e-01
	0.000000000000000e+00
	6.500000000000000e-01
	0.000000000000000e+00
	0.000000000000000e+00
	1.995699433179511e-07
	-3.991780822571595e-07
	1.995699433179510e-07
	3.819562412596793e-11

 14	7.000000000000001e-01
	0.000000000000000e+00
	7.000000000000001e-01
	0.000000000000000e+00
	0.000000000000000e+00
	2.708594599875962e-07
	-5.418124966599658e-07
	2.708594599875963e-07
	9.357668481872320e-11

 15	7.500000000000001e-01
	0.000000000000000e+00
	7.500000000000001e-01
	0.000000000000000e+00
	0.000000000000000e+00
	3.599017782410818e-07
	-7.200314309820099e-07
	3.599017782410816e-07
	2.278744991008214e-10

 16	8.000000000000002e-01
	0.000000000000000e+00
	8.000000000000002e-01
	0.000000000000000e+00
	0.000000000000000e+00
	4.700849972909317e-07
	-9.407217416192160e-07
	4.700849972909317e-07
	5.517470374922314e-10

 17	8.500000000000002e-01
	0.000000000000000e+00
	8.500000000000002e-01
	0.000000000000000e+00
	0.000000000000000e+00
	6.053629072343957e-07
	-1.212054682696306e-06
	6.053629072343948e-07
	1.328868225695456e-09

 18	9.000000000000002e-01
	0.000000000000000e+00
	9.000000000000002e-01
	0.000000000000000e+00
	0.000000000000000e+00
	7.703377095866079e-07
	-1.543859365588790e-06
	7.703377095866057e-07
	3.183946416376488e-09

 19	9.500000000000003e-01
	0.000000000000000e+00
	9.500000000000003e-01
	0.000000000000000e+00
	0.000000000000000e+00
	9.703543372013172e-07
	-1.948293864528078e-06
	9.703543372013113e-07
	7.585190125024898e-09

 20	1.000000000000000e+00
	0.000000000000000e+00
	1.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	1.211608073897262e-06
	-2.441155671589063e-06
	1.211608073897249e-06
	1.793952379570876e-08

 21	1.050000000000000e+00
	0.000000000000000e+00
	1.050000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	1.501266765585894e-06
	-3.044517829772775e-06
	1.501266765585864e-06
	4.198429860124595e-08

 22	1.100000000000000e+00
	0.000000000000000e+00
	1.100000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	1.847608403316216e-06
	-3.791868970218215e-06
	1.847608403316146e-06
	9.665216358721711e-08

 23	1.150000000000000e+00
	0.000000000000000e+00
	1.150000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	2.260174026192386e-06
	-4.737099738964801e-06
	2.260174026192228e-06
	2.167516865818295e-07

 24	1.200000000000000e+00
	0.000000000000000e+00
	1.200000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	2.749935267269300e-06
	-5.966952079897170e-06
	2.749935267268961e-06
	4.670815453608083e-07

